Label,Time,ID,Signal_1_of_ID,Signal_2_of_ID,Signal_3_of_ID,Signal_4_of_ID,Signal_5_of_ID,Signal_6_of_ID,Signal_7_of_ID,Signal_8_of_ID,Signal_9_of_ID,Signal_10_of_ID,Signal_11_of_ID,Signal_12_of_ID,Signal_13_of_ID,Signal_14_of_ID,Signal_15_of_ID,Signal_16_of_ID,Signal_17_of_ID,Signal_18_of_ID,Signal_19_of_ID,Signal_20_of_ID,Signal_21_of_ID,Signal_22_of_ID
0,13.307416915893555,1076,2612,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.30741810798645,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.307419061660767,1176,4095,4095.0,248.0,0.0,4.0,,,,,,,,,,,,,,,,,
0,13.308449029922485,560,110,130.0,94.0,15.0,,,,,,,,,,,,,,,,,,
0,13.308449983596802,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.308450937271118,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.308451890945435,1694,2,125.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,13.309468030929565,14,74,1.0,15048.0,,,,,,,,,,,,,,,,,,,
0,13.309469938278198,293,0,0.0,253.0,235.0,1.0,21.0,10.0,,,,,,,,,,,,,,,
0,13.309470891952515,852,32765,0.0,124.0,7.0,,,,,,,,,,,,,,,,,,
0,13.30947208404541,1505,511,2.0,3.0,1.0,0.0,32769.0,,,,,,,,,,,,,,,,
0,13.31047010421753,961,1,0.0,237.0,151.0,253.0,,,,,,,,,,,,,,,,,
0,13.310471057891846,705,0,-98.0,-1.0,-101.0,1.0,1.0,246.0,253.0,,,,,,,,,,,,,,
0,13.310472011566162,1413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0,13.310472965240479,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.311491966247559,412,7,1.0,2.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.311492919921875,208,15,608.0,1.0,0.0,237.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.31149411201477,51,0,-19.0,0.0,3.0,15.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.311495065689087,628,0,0.0,15.0,0.0,7.0,1.0,-9.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.312490940093994,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.31249189376831,167,1,0.0,0.0,0.0,499.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.312493085861206,61,0,106.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,13.312496900558472,60,1,56.0,,,,,,,,,,,,,,,,,,,,
0,13.313513994216919,519,1,1.0,1.0,1.0,1.0,148.0,-6.0,0.0,1.0,1.0,26.0,,,,,,,,,,,
0,13.313514947891235,1225,100,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,
0,13.313515901565552,470,0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,
0,13.315342903137207,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.317617893218994,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.31863808631897,208,0,608.0,1.0,0.0,252.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.318639039993286,293,0,0.0,253.0,235.0,1.0,20.0,11.0,,,,,,,,,,,,,,,
0,13.318639993667603,51,0,-4.0,0.0,3.0,0.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.31965708732605,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.319658994674683,14,74,1.0,15042.0,,,,,,,,,,,,,,,,,,,
0,13.319659948348999,852,32765,0.0,122.0,9.0,,,,,,,,,,,,,,,,,,
0,13.319660902023315,1505,511,2.0,3.0,1.0,0.0,32769.0,,,,,,,,,,,,,,,,
0,13.320658922195435,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.32066011428833,167,1,0.0,0.0,0.0,499.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.320661067962646,1372,2,0.0,0.0,27.0,65.0,65.0,-2.0,0.0,0.0,,,,,,,,,,,,,
0,13.320662021636963,1399,1,163.0,,,,,,,,,,,,,,,,,,,,
0,13.32532000541687,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.326344013214111,526,2048,0.0,510.0,512.0,,,,,,,,,,,,,,,,,,
0,13.326344966888428,1314,130,125.0,0.0,137.0,,,,,,,,,,,,,,,,,,
0,13.326345920562744,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.32634711265564,1408,127,0.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.32734489440918,1076,2883,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.327346086502075,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.32834506034851,1176,4095,4095.0,247.0,0.0,5.0,,,,,,,,,,,,,,,,,
0,13.328346014022827,560,125,130.0,94.0,0.0,,,,,,,,,,,,,,,,,,
0,13.328346967697144,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.32834792137146,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,13.329333066940308,1694,2,125.0,127.0,0.0,168.0,1.0,,,,,,,,,,,,,,,,
0,13.329334020614624,14,74,1.0,15045.0,,,,,,,,,,,,,,,,,,,
0,13.32933497428894,293,0,0.0,253.0,235.0,1.0,19.0,12.0,,,,,,,,,,,,,,,
0,13.329335927963257,852,32765,0.0,121.0,10.0,,,,,,,,,,,,,,,,,,
0,13.330355882644653,1505,511,2.0,3.0,1.0,0.0,32769.0,,,,,,,,,,,,,,,,
0,13.330358028411865,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.330358982086182,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.330359935760498,412,0,1.0,16.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.330360889434814,208,1,608.0,1.0,0.0,251.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.331374883651733,51,0,-5.0,0.0,3.0,1.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.331376075744629,628,0,0.0,15.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.331377029418945,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.331377983093262,167,1,0.0,0.0,0.0,498.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.332395076751709,458,-1,-1.0,388.0,,,,,,,,,,,,,,,,,,,
0,13.333724021911621,1644,1,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,
0,13.334738969802856,961,1,0.0,238.0,147.0,0.0,,,,,,,,,,,,,,,,,
0,13.335716962814331,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.337160110473633,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.338179111480713,186,105,8240.0,0.0,1.0,0.0,0.0,328.0,0.0,,,,,,,,,,,,,,
0,13.33818006515503,1277,1,1.0,73.0,1.0,591.0,48.0,1.0,28.0,148.0,2.0,,,,,,,,,,,,
0,13.338181018829346,208,2,608.0,1.0,0.0,250.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.33919906616211,51,0,-6.0,0.0,3.0,2.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.339200019836426,293,0,0.0,253.0,235.0,1.0,18.0,13.0,,,,,,,,,,,,,,,
0,13.339200973510742,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.339201927185059,14,74,1.0,15048.0,,,,,,,,,,,,,,,,,,,
0,13.3402419090271,852,32765,0.0,121.0,10.0,,,,,,,,,,,,,,,,,,
0,13.340243101119995,1505,511,2.0,3.0,1.0,0.0,32769.0,,,,,,,,,,,,,,,,
0,13.340244054794312,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.340245008468628,167,1,0.0,0.0,0.0,498.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.34124207496643,675,0,0.0,0.0,0.0,0.0,0.0,511.0,2.0,138.0,0.0,0.0,0.0,,,,,,,,,,
0,13.343010902404785,215,0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,13.345349073410034,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.346365928649902,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,13.346366882324219,1314,130,124.0,1.0,137.0,,,,,,,,,,,,,,,,,,
0,13.346368074417114,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.34636902809143,1408,126,1.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.34736704826355,1076,3126,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.347368955612183,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.347369909286499,813,0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,13.348388910293579,1176,4095,4095.0,246.0,0.0,6.0,,,,,,,,,,,,,,,,,
0,13.348391056060791,560,124,130.0,94.0,1.0,,,,,,,,,,,,,,,,,,
0,13.348392009735107,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.348396062850952,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.349370956420898,1694,2,125.0,127.0,0.0,168.0,1.0,,,,,,,,,,,,,,,,
0,13.349371910095215,14,74,1.0,15045.0,,,,,,,,,,,,,,,,,,,
0,13.34937310218811,293,0,0.0,253.0,235.0,1.0,17.0,14.0,,,,,,,,,,,,,,,
0,13.349374055862427,852,32765,0.0,119.0,12.0,,,,,,,,,,,,,,,,,,
0,13.350382089614868,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.350383043289185,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.350383996963501,412,1,1.0,14.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.350384950637817,208,3,608.0,1.0,0.0,249.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.351421117782593,51,0,-7.0,0.0,3.0,3.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.35142207145691,628,0,0.0,15.0,0.0,1.0,1.0,-3.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.351423025131226,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.351423978805542,1788,0,0.0,0.0,15046.0,1.0,1.0,1771.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,13.351424932479858,167,1,0.0,0.0,0.0,499.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.3524169921875,569,1000,0.0,0.0,527.0,0.0,,,,,,,,,,,,,,,,,
0,13.35446810722351,1049,1,1.0,0.0,0.0,-1.0,1.0,9.0,2.0,,,,,,,,,,,,,,
0,13.35548996925354,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.357532024383545,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.358551979064941,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,13.358552932739258,208,4,608.0,1.0,0.0,248.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.358553886413574,293,0,0.0,253.0,235.0,1.0,16.0,15.0,,,,,,,,,,,,,,,
0,13.359575033187866,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.359575986862183,14,74,1.0,15045.0,,,,,,,,,,,,,,,,,,,
0,13.359576940536499,852,32765,0.0,118.0,13.0,,,,,,,,,,,,,,,,,,
0,13.359577894210815,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.360594987869263,961,1,0.0,238.0,145.0,2.0,,,,,,,,,,,,,,,,,
0,13.360595941543579,51,0,-8.0,0.0,3.0,4.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.360596895217896,738,0,3.0,1.0,0.0,-352.0,1.0,140.0,,,,,,,,,,,,,,,
0,13.360598087310791,837,1,0.0,4.0,-1.0,0.0,1.0,29.0,,,,,,,,,,,,,,,
0,13.360599040985107,1072,0,50.0,1.0,7.0,1528.0,0.0,0.0,2.0,,,,,,,,,,,,,,
0,13.361594915390015,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.36159610748291,167,1,0.0,0.0,0.0,501.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.361597061157227,304,0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0,13.361598014831543,1175,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.365312099456787,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.366331100463867,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,13.366332054138184,1314,130,123.0,2.0,137.0,,,,,,,,,,,,,,,,,,
0,13.3663330078125,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.366333961486816,1408,125,2.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.367363929748535,1076,3376,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.367366075515747,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.368398904800415,1176,4095,4095.0,245.0,0.0,7.0,,,,,,,,,,,,,,,,,
0,13.36840009689331,560,123,130.0,94.0,2.0,,,,,,,,,,,,,,,,,,
0,13.368401050567627,1255,18,137.0,,,,,,,,,,,,,,,,,,,,
0,13.368402004241943,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.36939001083374,1694,2,125.0,127.0,0.0,168.0,1.0,,,,,,,,,,,,,,,,
0,13.369390964508057,14,74,1.0,15045.0,,,,,,,,,,,,,,,,,,,
0,13.369391918182373,293,0,0.0,253.0,235.0,1.0,31.0,0.0,,,,,,,,,,,,,,,
0,13.369393110275269,852,32765,0.0,118.0,13.0,,,,,,,,,,,,,,,,,,
0,13.370373964309692,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.370374917984009,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.370376110076904,1668,10,218.0,512.0,1.0,496.0,15.0,,,,,,,,,,,,,,,,
0,13.37037706375122,1590,82,0.0,482.0,38.0,0.0,,,,,,,,,,,,,,,,,
0,13.371388912200928,727,96,3.0,4.0,,,,,,,,,,,,,,,,,,,
0,13.371390104293823,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.37139105796814,412,2,1.0,12.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.371392011642456,208,5,608.0,1.0,0.0,247.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.372427940368652,51,0,-9.0,0.0,3.0,5.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.372430086135864,628,0,0.0,15.0,0.0,2.0,1.0,-4.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.37243103981018,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.372431993484497,167,1,0.0,0.0,0.0,502.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.373449087142944,722,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
0,13.373451948165894,996,77,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,13.37345290184021,1628,0,285.0,39.0,117.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
0,13.37444806098938,1399,1,163.0,,,,,,,,,,,,,,,,,,,,
0,13.375468969345093,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.376467943191528,1459,0,0.0,0.0,0.0,-12.0,,,,,,,,,,,,,,,,,
0,13.377490997314453,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.378511905670166,186,105,8242.0,0.0,1.0,0.0,0.0,328.0,0.0,,,,,,,,,,,,,,
0,13.378513097763062,208,6,608.0,1.0,0.0,246.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.378514051437378,51,0,-10.0,0.0,3.0,6.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.378515005111694,293,0,0.0,253.0,235.0,1.0,30.0,1.0,,,,,,,,,,,,,,,
0,13.379512071609497,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.379513025283813,14,74,1.0,15042.0,,,,,,,,,,,,,,,,,,,
0,13.37951397895813,852,32765,0.0,116.0,15.0,,,,,,,,,,,,,,,,,,
0,13.379514932632446,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.380532026290894,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.38053297996521,167,1,0.0,0.0,0.0,502.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.384439945220947,961,1,0.0,236.0,144.0,5.0,,,,,,,,,,,,,,,,,
0,13.385454893112183,692,4,16659.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,
0,13.385456085205078,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.386473894119263,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,13.386478900909424,1314,130,122.0,3.0,137.0,,,,,,,,,,,,,,,,,,
0,13.38648009300232,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.386481046676636,1408,124,3.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.38749098777771,1076,3634,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.387492895126343,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.38853406906128,244,2,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
0,13.388535022735596,1277,1,1.0,70.0,1.0,592.0,46.0,1.0,27.0,148.0,2.0,,,,,,,,,,,,
0,13.388535976409912,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.388536930084229,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,13.388537883758545,1694,2,125.0,127.0,0.0,168.0,1.0,,,,,,,,,,,,,,,,
0,13.389554023742676,14,74,1.0,15048.0,,,,,,,,,,,,,,,,,,,
0,13.389555931091309,293,0,0.0,253.0,235.0,1.0,29.0,2.0,,,,,,,,,,,,,,,
0,13.389556884765625,852,32765,0.0,116.0,15.0,,,,,,,,,,,,,,,,,,
0,13.389557838439941,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.390574932098389,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.390575885772705,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.3905770778656,412,3,1.0,10.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.390578031539917,208,7,608.0,1.0,0.0,245.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.391560077667236,51,0,-11.0,0.0,3.0,7.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.391561031341553,628,0,0.0,15.0,0.0,3.0,1.0,-5.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.39156198501587,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.391562938690186,167,1,0.0,0.0,0.0,501.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.392616987228394,1031,1,0.0,0.0,0.0,5.0,31.0,351.0,0.0,0.0,2.0,0.0,121.0,1.0,,,,,,,,,
0,13.39261794090271,1176,4095,4095.0,244.0,0.0,8.0,,,,,,,,,,,,,,,,,
0,13.392618894577026,1124,0,0.0,18.0,2.0,1.0,11.0,,,,,,,,,,,,,,,,
0,13.393616914749146,560,122,130.0,94.0,3.0,,,,,,,,,,,,,,,,,,
0,13.395366907119751,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.397243976593018,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.398221015930176,452,1,-1.0,0.0,1.0,1.0,1.0,3.0,-3.0,1.0,,,,,,,,,,,,,
0,13.398236989974976,676,4,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,13.398237943649292,208,8,608.0,1.0,0.0,244.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.399225950241089,293,0,0.0,253.0,235.0,1.0,28.0,3.0,,,,,,,,,,,,,,,
0,13.399226903915405,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.3992280960083,14,74,1.0,15042.0,,,,,,,,,,,,,,,,,,,
0,13.399229049682617,852,32765,0.0,130.0,1.0,,,,,,,,,,,,,,,,,,
0,13.40022611618042,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.400228023529053,51,0,-12.0,0.0,3.0,8.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.40022897720337,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.400229930877686,167,1,0.0,0.0,0.0,500.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.401248931884766,813,0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,13.405344009399414,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.406346082687378,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,13.406347036361694,1314,130,121.0,4.0,137.0,,,,,,,,,,,,,,,,,,
0,13.40634799003601,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.40636396408081,1408,123,4.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.40734601020813,1076,3885,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.407346963882446,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.407347917556763,622,0,320.0,0.0,2.0,0.0,665.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,
0,13.407349109649658,1176,4095,4095.0,243.0,0.0,9.0,,,,,,,,,,,,,,,,,
0,13.408365964889526,339,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
0,13.408366918563843,1634,608,1.0,,,,,,,,,,,,,,,,,,,,
0,13.409387111663818,412,4,1.0,8.0,32878.0,626.0,,,,,,,,,,,,,,,,,
0,13.409388065338135,14,74,1.0,15048.0,,,,,,,,,,,,,,,,,,,
0,13.409389019012451,1694,2,125.0,127.0,0.0,169.0,1.0,,,,,,,,,,,,,,,,
0,13.409389972686768,293,0,0.0,253.0,235.0,1.0,27.0,4.0,,,,,,,,,,,,,,,
0,13.41038703918457,852,32765,0.0,129.0,2.0,,,,,,,,,,,,,,,,,,
0,13.410387992858887,961,1,0.0,238.0,140.0,7.0,,,,,,,,,,,,,,,,,
0,13.410388946533203,1505,511,2.0,3.0,1.0,0.0,32769.0,,,,,,,,,,,,,,,,
0,13.41038990020752,1413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
0,13.410404920578003,651,0,0.0,,,,,,,,,,,,,,,,,,,,
0,13.411371946334839,208,9,608.0,1.0,0.0,243.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.411372900009155,51,0,-13.0,0.0,3.0,9.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.41137409210205,628,0,0.0,15.0,0.0,4.0,1.0,-6.0,1.0,0.0,0.0,4.0,31.0,2.0,0.0,1.0,348.0,,,,,,
0,13.411375045776367,192,1,0.0,0.0,,,,,,,,,,,,,,,,,,,
0,13.412406921386719,167,1,0.0,0.0,0.0,499.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.412408113479614,61,0,106.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
0,13.41240906715393,60,1,59.0,,,,,,,,,,,,,,,,,,,,
0,13.412410020828247,519,1,1.0,1.0,1.0,1.0,148.0,-6.0,0.0,1.0,1.0,26.0,,,,,,,,,,,
0,13.413433074951172,1225,99,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,
0,13.413434028625488,1227,0,,,,,,,,,,,,,,,,,,,,,
0,13.413434982299805,470,0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,
0,13.41444706916809,640,0,3.0,-1.0,7.0,0.0,,,,,,,,,,,,,,,,,
0,13.414448022842407,560,121,130.0,94.0,4.0,,,,,,,,,,,,,,,,,,
0,13.414448976516724,705,0,-97.0,-1.0,-104.0,1.0,1.0,237.0,8.0,,,,,,,,,,,,,,
0,13.415450096130371,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.417216062545776,263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,13.41823697090149,186,105,8242.0,0.0,1.0,0.0,0.0,328.0,0.0,,,,,,,,,,,,,,
0,13.418237924575806,661,1,1.0,,,,,,,,,,,,,,,,,,,,
0,13.418239116668701,208,10,608.0,1.0,0.0,242.0,0.0,0.0,,,,,,,,,,,,,,,
0,13.419220924377441,293,0,0.0,253.0,235.0,1.0,26.0,5.0,,,,,,,,,,,,,,,
0,13.419225931167603,737,0,1.0,,,,,,,,,,,,,,,,,,,,
0,13.419226884841919,14,74,1.0,15051.0,,,,,,,,,,,,,,,,,,,
0,13.419228076934814,852,32765,0.0,129.0,2.0,,,,,,,,,,,,,,,,,,
0,13.42021894454956,1505,511,2.0,3.0,1.0,0.0,32768.0,,,,,,,,,,,,,,,,
0,13.420219898223877,51,0,-14.0,0.0,3.0,10.0,0.0,125.0,,,,,,,,,,,,,,,
0,13.420221090316772,354,0,32768.0,501.0,500.0,0.0,1.0,-2.0,,,,,,,,,,,,,,,
0,13.420222043991089,167,1,0.0,0.0,0.0,499.0,0.0,589.0,604.0,0.0,,,,,,,,,,,,,
0,13.421240091323853,1399,1,163.0,,,,,,,,,,,,,,,,,,,,
0,13.425343990325928,403,0,110.0,1.0,,,,,,,,,,,,,,,,,,,
0,13.426366090774536,526,2048,0.0,510.0,511.0,,,,,,,,,,,,,,,,,,
0,13.426367044448853,1314,130,120.0,5.0,137.0,,,,,,,,,,,,,,,,,,
0,13.426367998123169,870,511,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,
0,13.426383018493652,1408,122,5.0,32768.0,,,,,,,,,,,,,,,,,,,
0,13.427366018295288,1076,4161,237.0,237.0,239.0,242.0,,,,,,,,,,,,,,,,,
0,13.427367925643921,1760,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
0,13.427382946014404,1176,4095,4095.0,242.0,0.0,10.0,,,,,,,,,,,,,,,,,
0,13.428386926651001,560,120,130.0,94.0,5.0,,,,,,,,,,,,,,,,,,
