Label,Time,ID,Signal1_of_ID,Signal2_of_ID,Signal3_of_ID,Signal4_of_ID
0,63059676.06,id9,0.25732899,,,
0,63059677.42,id4,0.03264,,,
0,63059680.95,id1,0.329650043,0.75,,
0,63059680.96,id2,0,0.333720757,0.234315367,
0,63059682.8,id5,0.101224956,0.999368941,,
0,63059683.32,id3,0,1,,
0,63059685.92,id7,0.061944151,1,,
0,63059688.68,id8,0.239327766,,,
0,63059695.95,id1,0.32975014,1,,
0,63059697.8,id5,0.097907456,0.999368941,,
0,63059698.32,id3,0.2,1,,
0,63059700.92,id7,0.061899968,0,,
0,63059703.68,id8,0.239157061,,,
0,63059703.83,id6,1,0.888888889,,
0,63059706.06,id9,0.25732899,,,
0,63059710.95,id1,0.329850237,0,,
0,63059710.96,id2,0,0.333973275,0.233979023,
0,63059712.8,id5,0.094601341,0.999368941,,
0,63059713.32,id3,0.4,1,,
0,63059715.92,id7,0.061855785,0.25,,
0,63059718.68,id8,0.238986356,,,
0,63059720.41,id10,0.258411014,1,0.999195502,0.154454068
0,63059722.42,id4,0.02048,,,
0,63059725.95,id1,0.330000383,0.25,,
0,63059727.8,id5,0.091536224,0.999368941,,
0,63059728.32,id3,0.6,1,,
0,63059730.92,id7,0.061855785,0.5,,
0,63059733.68,id8,0.238986356,,,
0,63059733.83,id6,1,1,,
0,63059736.06,id9,0.25732899,,,
0,63059740.95,id1,0.330080433,0.5,,
0,63059740.96,id2,0,0.334134829,0.233810853,
0,63059742.8,id5,0.088599579,0.999368941,,
0,63059743.32,id3,0.8,1,,
0,63059745.92,id7,0.061855785,0.75,,
0,63059748.68,id8,0.238986356,,,
0,63059755.95,id1,0.330160482,0.75,,
0,63059757.8,id5,0.085672055,0.999368941,,
0,63059758.32,id3,1,1,,
0,63059760.92,id7,0.061855785,1,,
0,63059763.68,id8,0.238986356,,,
0,63059763.83,id6,1,0,,
0,63059765.41,id10,0.258411014,0.111111111,0.999195502,0.154581079
0,63059766.06,id9,0.25732899,,,
0,63059767.42,id4,0.00968,,,
0,63059770.95,id1,0.330280627,1,,
0,63059770.96,id2,0,0.334367186,0.233810853,
0,63059772.8,id5,0.082934959,0.999368941,,
0,63059773.32,id3,0,1,,
0,63059775.92,id7,0.061855785,0,,
0,63059778.68,id8,0.238986356,,,
0,63059785.95,id1,0.330390748,0,,
0,63059787.8,id5,0.081163683,0.999368941,,
0,63059788.32,id3,0.2,1,,
0,63059790.92,id7,0.061855785,0.25,,
0,63059793.68,id8,0.238986356,,,
0,63059793.83,id6,1,0.111111111,,
0,63059796.06,id9,0.25732899,,,
0,63059800.95,id1,0.330510893,0.25,,
0,63059800.96,id2,0,0.334639929,0.233810853,
0,63059802.8,id5,0.080105829,0.999368941,,
0,63059803.32,id3,0.4,1,,
0,63059805.92,id7,0.061855785,0.5,,
0,63059808.68,id8,0.238986356,,,
0,63059810.41,id10,0.258411014,0.222222222,0.999195502,0.154753486
0,63059812.42,id4,0.00464,,,
0,63059815.95,id1,0.330661039,0.5,,
0,63059817.8,id5,0.078979194,0.999368941,,
0,63059818.32,id3,0.6,1,,
0,63059820.92,id7,0.061855785,0.75,,
0,63059823.68,id8,0.238986356,,,
0,63059823.83,id6,1,0.222222222,,
0,63059826.06,id9,0.25732899,,,
0,63059830.95,id1,0.330791208,0.75,,
0,63059830.96,id2,0,0.334953058,0.233810853,
0,63059832.8,id5,0.077606984,0.999368941,,
0,63059833.32,id3,0.8,1,,
0,63059835.92,id7,0.061855785,1,,
0,63059838.68,id8,0.238986356,,,
0,63059845.95,id1,0.330971354,1,,
0,63059847.8,id5,0.076246176,0.999368941,,
0,63059848.32,id3,1,1,,
0,63059850.92,id7,0.061855785,0,,
0,63059853.68,id8,0.238986356,,,
0,63059853.83,id6,1,0.333333333,,
0,63059855.41,id10,0.258411014,0.444444444,0.999195502,0.154998485
0,63059856.06,id9,0.25732899,,,
0,63059857.42,id4,0,,,
0,63059860.95,id1,0.33120162,0,,
0,63059860.96,id2,0,0.335427804,0.233810853,
0,63059862.8,id5,0.075401521,0.999368941,,
0,63059863.32,id3,0,1,,
0,63059865.92,id7,0.061855785,0.25,,
0,63059868.68,id8,0.238986356,,,
0,63059875.95,id1,0.33144184,0.25,,
0,63059877.8,id5,0.075463011,0.999368941,,
0,63059878.32,id3,0.2,1,,
0,63059880.92,id7,0.061855785,0.5,,
0,63059883.68,id8,0.238986356,,,
0,63059883.83,id6,1,0.444444444,,
0,63059886.06,id9,0.25732899,,,
0,63059890.95,id1,0.33171213,0.5,,
0,63059890.96,id2,0,0.335953045,0.233810853,
0,63059892.8,id5,0.07551994,0.999368941,,
0,63059893.32,id3,0.4,1,,
0,63059895.92,id7,0.061855785,0.75,,
0,63059898.68,id8,0.238986356,,,
0,63059900.41,id10,0.258411014,0.555555556,0.999195502,0.155343268
0,63059902.42,id4,0,,,
0,63059905.95,id1,0.331962373,0.75,,
0,63059907.8,id5,0.075576869,0.999368941,,
0,63059908.32,id3,0.6,1,,
0,63059910.92,id7,0.061855785,1,,
0,63059913.68,id8,0.238986356,,,
0,63059913.83,id6,1,0.555555556,,
0,63059916.06,id9,0.25732899,,,
0,63059920.95,id1,0.332212616,1,,
0,63059920.96,id2,0,0.33650855,0.233810853,
0,63059922.8,id5,0.075645184,0.999368941,,
0,63059923.32,id3,0.8,1,,
0,63059925.92,id7,0.061855785,0,,
0,63059928.68,id8,0.238986356,,,
0,63059935.95,id1,0.332512908,0,,
0,63059937.8,id5,0.075706674,0.999368941,,
0,63059938.32,id3,1,1,,
0,63059940.92,id7,0.061855785,0.25,,
0,63059943.68,id8,0.238986356,,,
0,63059943.83,id6,1,0.666666667,,
0,63059945.41,id10,0.258411014,0.777777778,0.999195502,0.155715277
0,63059946.06,id9,0.25732899,,,
0,63059947.42,id4,0,,,
0,63059950.95,id1,0.332783199,0.25,,
0,63059950.96,id2,0,0.337033775,0.233810853,
0,63059952.8,id5,0.075763603,0.999368941,,
0,63059953.32,id3,0,1,,
0,63059955.92,id7,0.061855785,0.5,,
0,63059958.68,id8,0.238986356,,,
0,63059965.95,id1,0.333033442,0.5,,
0,63059967.8,id5,0.075800041,0.999368941,,
0,63059968.32,id3,0.2,1,,
0,63059970.92,id7,0.061855785,0.75,,
0,63059973.68,id8,0.238986356,,,
0,63059973.83,id6,1,0.777777778,,
0,63059976.06,id9,0.25732899,,,
0,63059980.95,id1,0.333193611,0.75,,
0,63059980.96,id2,0,0.337256,0.233810853,
0,63059982.8,id5,0.075813708,0.999368941,,
0,63059983.32,id3,0.4,1,,
0,63059985.92,id7,0.061855785,1,,
0,63059988.68,id8,0.238986356,,,
0,63059990.41,id10,0.258411014,0.888888889,0.999195502,0.155928507
0,63059992.42,id4,0,,,
0,63059995.95,id1,0.333253684,1,,
0,63059997.8,id5,0.075827374,0.999368941,,
0,63059998.32,id3,0.6,1,,
0,63060000.92,id7,0.061855785,0,,
0,63060003.68,id8,0.238986356,,,
0,63060003.83,id6,1,0.888888889,,
0,63060006.06,id9,0.25732899,,,
0,63060010.95,id1,0.333313756,0,,
0,63060010.96,id2,0,0.337397455,0.233810853,
0,63060012.8,id5,0.075845601,0.999368941,,
0,63060013.32,id3,0.8,1,,
0,63060015.92,id7,0.061855785,0.25,,
0,63060018.68,id8,0.238986356,,,
0,63060025.95,id1,0.333393876,0.25,,
0,63060027.8,id5,0.075870637,0.999368941,,
0,63060028.32,id3,1,1,,
0,63060030.92,id7,0.061855785,0.5,,
0,63060033.68,id8,0.238986356,,,
0,63060033.83,id6,1,1,,
0,63060035.41,id10,0.258411014,0,0.999195502,0.156041921
0,63060036.06,id9,0.25732899,,,
0,63060037.42,id4,0,,,
0,63060040.95,id1,0.333503927,0.5,,
0,63060040.96,id2,0,0.337680148,0.233810853,
0,63060042.8,id5,0.075909339,0.999368941,,
0,63060043.32,id3,0,1,,
0,63060045.92,id7,0.061855785,0.75,,
0,63060048.68,id8,0.238986356,,,
0,63060055.95,id1,0.33367405,0.75,,
0,63060057.8,id5,0.075961707,0.999368941,,
0,63060058.32,id3,0.2,1,,
0,63060060.92,id7,0.061855785,1,,
0,63060063.68,id8,0.238986356,,,
0,63060063.83,id6,1,0,,
0,63060066.06,id9,0.25732899,,,
0,63060070.95,id1,0.333904245,1,,
0,63060070.96,id2,0,0.338255855,0.233810853,
0,63060072.8,id5,0.076039144,0.999368941,,
0,63060073.32,id3,0.4,1,,
0,63060075.92,id7,0.061855785,0,,
0,63060078.68,id8,0.238986356,,,
0,63060080.41,id10,0.258411014,0.111111111,0.999195502,0.156377618
0,63060082.42,id4,0,,,
0,63060085.95,id1,0.334244632,0,,
0,63060087.8,id5,0.076139352,0.999368941,,
0,63060088.32,id3,0.6,1,,
0,63060090.92,id7,0.061855785,0.25,,
0,63060093.68,id8,0.238986356,,,
0,63060093.83,id6,1,0.111111111,,
0,63060096.06,id9,0.25732899,,,
0,63060100.95,id1,0.334685116,0.25,,
0,63060100.96,id2,0,0.339235598,0.233810853,
0,63060102.8,id5,0.076260051,0.999368941,,
0,63060103.32,id3,0.8,1,,
0,63060105.92,id7,0.061855785,0.5,,
0,63060108.68,id8,0.238986356,,,
0,63060115.95,id1,0.335215674,0.5,,
0,63060117.8,id5,0.076401242,0.999368941,,
0,63060118.32,id3,1,1,,
0,63060120.92,id7,0.061855785,0.75,,
0,63060123.68,id8,0.238986356,,,
0,63060123.83,id6,1,0.222222222,,
0,63060125.41,id10,0.258411014,0.333333333,0.999195502,0.157098985
0,63060126.06,id9,0.25732899,,,
0,63060127.42,id4,0,,,
0,63060130.95,id1,0.335836305,0.75,,
0,63060130.96,id2,0,0.340578821,0.233810853,
0,63060132.8,id5,0.076562924,0.999368941,,
0,63060133.32,id3,0,1,,
0,63060135.92,id7,0.061855785,1,,
0,63060138.68,id8,0.238986356,,,
0,63060145.95,id1,0.336547009,1,,
0,63060147.8,id5,0.076747378,0.999368941,,
0,63060148.32,id3,0.2,1,,
0,63060150.92,id7,0.061855785,0,,
0,63060153.68,id8,0.238986356,,,
0,63060153.83,id6,1,0.333333333,,
0,63060156.06,id9,0.25732899,,,
0,63060160.95,id1,0.337357811,0,,
0,63060160.96,id2,0,0.34214412,0.233810853,
0,63060162.8,id5,0.076915885,0.999368941,,
0,63060163.32,id3,0.4,1,,
0,63060165.92,id7,0.061855785,0.25,,
0,63060168.68,id8,0.238986356,,,
0,63060170.41,id10,0.258411014,0.444444444,0.999195502,0.158124249
0,63060172.42,id4,0,,,
0,63060175.95,id1,0.338098516,0.25,,
0,63060177.8,id5,0.077073006,0.999368941,,
0,63060178.32,id3,0.6,1,,
0,63060180.92,id7,0.061855785,0.5,,
0,63060183.68,id8,0.238986356,,,
0,63060183.83,id6,1,0.444444444,,
0,63060186.06,id9,0.25732899,,,
0,63060190.95,id1,0.338789172,0.5,,
0,63060190.96,id2,0,0.343648751,0.233810853,
0,63060192.8,id5,0.07725518,0.999368941,,
0,63060193.32,id3,0.8,1,,
0,63060195.92,id7,0.061855785,0.75,,
0,63060198.68,id8,0.238986356,,,
0,63060205.95,id1,0.33958995,0.75,,
0,63060207.8,id5,0.07746695,0.999368941,,
0,63060208.32,id3,1,1,,
0,63060210.92,id7,0.061855785,1,,
0,63060213.68,id8,0.238986356,,,
0,63060213.83,id6,1,0.555555556,,
0,63060215.41,id10,0.258411014,0.666666667,0.999195502,0.159222073
0,63060216.06,id9,0.25732899,,,
0,63060217.42,id4,0,,,
0,63060220.95,id1,0.340520826,1,,
0,63060220.96,id2,0,0.345627936,0.233810853,
0,63060222.8,id5,0.077701507,0.999368941,,
0,63060223.32,id3,0,1,,
0,63060225.92,id7,0.061855785,0,,
0,63060228.68,id8,0.238986356,,,
0,63060235.95,id1,0.34155187,0,,
0,63060237.8,id5,0.077958821,0.999368941,,
0,63060238.32,id3,0.2,1,,
0,63060240.92,id7,0.061855785,0.25,,
0,63060243.68,id8,0.238986356,,,
0,63060243.83,id6,1,0.666666667,,
0,63060246.06,id9,0.25732899,,,
0,63060250.95,id1,0.34268294,0.25,,
0,63060250.96,id2,0,0.348010892,0.233810853,
0,63060252.8,id5,0.078238922,0.999368941,,
0,63060253.32,id3,0.4,1,,
0,63060255.92,id7,0.061899968,0.5,,
0,63060258.68,id8,0.239157061,,,
0,63060260.41,id10,0.258411014,0.777777778,0.999195502,0.160759985
0,63060262.42,id4,0,,,
0,63060265.95,id1,0.343914178,0.5,,
0,63060267.8,id5,0.078544059,0.999368941,,
0,63060268.32,id3,0.6,1,,
0,63060270.92,id7,0.061944151,0.75,,
0,63060273.68,id8,0.239327766,,,
0,63060273.83,id6,1,0.777777778,,
0,63060276.06,id9,0.25732899,,,
0,63060280.95,id1,0.345255466,0.75,,
0,63060280.96,id2,0,0.350807648,0.234147194,
0,63060282.8,id5,0.078869703,0.999368941,,
0,63060283.32,id3,0.8,1,,
0,63060285.92,id7,0.061988333,1,,
0,63060288.68,id8,0.23949847,,,
0,63060295.95,id1,0.346686899,1,,
0,63060297.8,id5,0.079211278,0.999368941,,
0,63060298.32,id3,1,1,,
0,63060300.92,id7,0.062032516,0,,
0,63060303.68,id8,0.239669175,,,
0,63060303.83,id6,1,0.888888889,,
0,63060305.41,id10,0.258411014,1,0.999195502,0.162697099
0,63060306.06,id9,0.25732899,,,
0,63060307.42,id4,0,,,
0,63060310.95,id1,0.348188357,0,,
0,63060310.96,id2,0,0.353856571,0.234483541,
0,63060312.8,id5,0.079557414,0.999214405,,
0,63060313.32,id3,0,1,,
0,63060315.92,id7,0.062076699,0.25,,
0,63060318.68,id8,0.239839879,,,
0,63060325.95,id1,0.349709863,0.25,,
0,63060327.8,id5,0.0799172,0.999214405,,
0,63060328.32,id3,0.2,1,,
0,63060330.92,id7,0.062120881,0.5,,
0,63060333.68,id8,0.240010584,,,
0,63060333.83,id6,1,1,,
0,63060336.06,id9,0.25732899,,,
0,63060340.95,id1,0.35129137,0.5,,
0,63060340.96,id2,0,0.357096941,0.234819895,
0,63060342.8,id5,0.080288371,0.999214405,,
0,63060343.32,id3,0.4,1,,
0,63060345.92,id7,0.062165064,0.75,,
0,63060348.68,id8,0.240181288,,,
0,63060350.41,id10,0.258411014,0,0.998998528,0.164842869
0,63060352.42,id4,0,,,
0,63060355.95,id1,0.352922927,0.75,,
0,63060357.8,id5,0.080668649,0.998750799,,
0,63060358.32,id3,0.6,1,,
0,63060360.92,id7,0.062209247,1,,
0,63060363.68,id8,0.240351993,,,
0,63060363.83,id6,1,0,,
0,63060366.06,id9,0.25732899,,,
0,63060370.95,id1,0.354594508,1,,
0,63060370.96,id2,0,0.360468271,0.235156256,
0,63060372.8,id5,0.081048942,0.998750799,,
0,63060373.32,id3,0.8,1,,
0,63060375.92,id7,0.062253429,0,,
0,63060378.68,id8,0.240522697,,,
0,63060385.95,id1,0.356266159,0,,
0,63060387.8,id5,0.08143606,0.998750799,,
0,63060388.32,id3,1,1,,
0,63060390.92,id7,0.062297612,0.25,,
0,63060393.68,id8,0.240693402,,,
0,63060393.83,id6,1,0.111111111,,
0,63060395.41,id10,0.258411014,0.222222222,0.998407684,0.167129278
0,63060396.06,id9,0.25732899,,,
0,63060397.42,id4,0,,,
0,63060400.95,id1,0.357967812,0.25,,
0,63060400.96,id2,0,0.363970522,0.235492623,
0,63060402.8,id5,0.081839125,0.998029633,,
0,63060403.32,id3,0,1,,
0,63060405.92,id7,0.062341795,0.5,,
0,63060408.68,id8,0.240864106,,,
0,63060415.95,id1,0.359739561,0.5,,
0,63060417.8,id5,0.082242174,0.998029633,,
0,63060418.32,id3,0.2,1,,
0,63060420.92,id7,0.062385978,0.75,,
0,63060423.68,id8,0.241034811,,,
0,63060423.83,id6,1,0.222222222,,
0,63060426.06,id9,0.25732899,,,
0,63060430.95,id1,0.361511239,0.75,,
0,63060430.96,id2,0,0.367502666,0.235828997,
0,63060432.8,id5,0.082636133,0.998029633,,
0,63060433.32,id3,0.4,1,,
0,63060435.92,id7,0.06243016,1,,
0,63060438.68,id8,0.241205515,,,
0,63060440.41,id10,0.258411014,0.333333333,0.997488829,0.169520047
0,63060442.42,id4,0,,,
0,63060445.95,id1,0.363242963,1,,
0,63060447.8,id5,0.083023251,0.997334197,,
0,63060448.32,id3,0.6,1,,
0,63060450.92,id7,0.062474343,0,,
0,63060453.68,id8,0.24137622,,,
0,63060453.83,id6,1,0.333333333,,
0,63060456.06,id9,0.25732899,,,
0,63060460.95,id1,0.364944616,0,,
0,63060460.96,id2,0,0.370913407,0.236165377,
0,63060462.8,id5,0.083405825,0.997334197,,
0,63060463.32,id3,0.8,1,,
0,63060465.92,id7,0.062518526,0.25,,
0,63060468.68,id8,0.241546925,,,
0,63060475.95,id1,0.366626291,0.25,,
0,63060477.8,id5,0.083786118,0.997334197,,
0,63060478.32,id3,1,1,,
0,63060480.92,id7,0.062562708,0.5,,
0,63060483.68,id8,0.241717629,,,
0,63060483.83,id6,1,0.444444444,,
0,63060485.41,id10,0.258411014,0.555555556,0.996603028,0.171811031
0,63060486.06,id9,0.25732899,,,
0,63060487.42,id4,0,,,
0,63060490.95,id1,0.368297943,0.5,,
0,63060490.96,id2,0,0.374202778,0.236501765,
0,63060492.8,id5,0.0841482,0.996638761,,
0,63060493.32,id3,0,1,,
0,63060495.92,id7,0.062606891,0.75,,
0,63060498.68,id8,0.241888334,,,
0,63060505.95,id1,0.369889545,0.75,,
0,63060507.8,id5,0.08449432,0.996638761,,
0,63060508.32,id3,0.2,1,,
0,63060510.92,id7,0.062651074,1,,
0,63060513.68,id8,0.242059038,,,
0,63060513.83,id6,1,0.555555556,,
0,63060516.06,id9,0.25732899,,,
0,63060520.95,id1,0.37141098,1,,
0,63060520.96,id2,0,0.377269714,0.236838158,
0,63060522.8,id5,0.08484044,0.996638761,,
0,63060523.32,id3,0.4,1,,
0,63060525.92,id7,0.062695256,0,,
0,63060528.68,id8,0.242229743,,,
0,63060530.41,id10,0.258411014,0.666666667,0.995717492,0.173911436
0,63060532.42,id4,0,,,
0,63060535.95,id1,0.372932416,0,,
0,63060537.8,id5,0.085184279,0.995943325,,
0,63060538.32,id3,0.6,1,,
0,63060540.92,id7,0.062739439,0.25,,
0,63060543.68,id8,0.242400447,,,
0,63060543.83,id6,1,0.666666667,,
0,63060546.06,id9,0.25732899,,,
0,63060550.95,id1,0.374443827,0.25,,
0,63060550.96,id2,0,0.380296033,0.237174559,
0,63060552.8,id5,0.085523574,0.995943325,,
0,63060553.32,id3,0.8,1,,
0,63060555.92,id7,0.062783622,0.5,,
0,63060558.68,id8,0.242571152,,,
0,63060565.95,id1,0.375935261,0.5,,
0,63060567.8,id5,0.085860588,0.995943325,,
0,63060568.32,id3,1,1,,
0,63060570.92,id7,0.062827805,0.75,,
0,63060573.68,id8,0.242741856,,,
0,63060573.83,id6,1,0.777777778,,
0,63060575.41,id10,0.258411014,0.888888889,0.994832223,0.17594376
0,63060576.06,id9,0.25732899,,,
0,63060577.42,id4,0,,,
0,63060580.95,id1,0.377416672,0.75,,
0,63060580.96,id2,0,0.383281816,0.237510966,
0,63060582.8,id5,0.086197618,0.995196377,,
0,63060583.32,id3,0,1,,
0,63060585.92,id7,0.062871987,1,,
0,63060588.68,id8,0.242912561,,,
0,63060595.95,id1,0.378898153,1,,
0,63060597.8,id5,0.086530088,0.995196377,,
0,63060598.32,id3,0.2,1,,
0,63060600.92,id7,0.06291617,0,,
0,63060603.68,id8,0.243083265,,,
0,63060603.83,id6,1,0.888888889,,
0,63060606.06,id9,0.25732899,,,
0,63060610.95,id1,0.380359586,0,,
0,63060610.96,id2,0,0.386227001,0.237847379,
0,63060612.8,id5,0.086862557,0.995196377,,
0,63060613.32,id3,0.4,1,,
0,63060615.92,id7,0.062960353,0.25,,
0,63060618.68,id8,0.24325397,,,
0,63060620.41,id10,0.258411014,1,0.993881676,0.177939869
0,63060622.42,id4,0,,,
0,63060625.95,id1,0.38182102,0.25,,
0,63060627.8,id5,0.087195027,0.994513859,,
0,63060628.32,id3,0.6,1,,
0,63060630.92,id7,0.063004535,0.5,,
0,63060633.68,id8,0.243424674,,,
0,63060633.83,id6,1,1,,
0,63060636.06,id9,0.25732899,,,
0,63060640.95,id1,0.383282453,0.5,,
0,63060640.96,id2,0,0.389212245,0.2381838,
0,63060642.8,id5,0.087536601,0.994513859,,
0,63060643.32,id3,0.8,1,,
0,63060645.92,id7,0.063048718,0.75,,
0,63060648.68,id8,0.243595379,,,
0,63060655.95,id1,0.384783911,0.75,,
0,63060657.8,id5,0.087878176,0.994513859,,
0,63060658.32,id3,1,1,,
0,63060660.92,id7,0.063092901,1,,
0,63060663.68,id8,0.243766084,,,
0,63060663.83,id6,1,0,,
0,63060665.41,id10,0.258510738,0.111111111,0.993013389,0.179963171
0,63060666.06,id9,0.25732899,,,
0,63060667.42,id4,0,,,
0,63060670.95,id1,0.386285369,1,,
0,63060670.96,id2,0,0.392237537,0.238520227,
0,63060672.8,id5,0.088219751,0.993779829,,
0,63060673.32,id3,0,1,,
0,63060675.92,id7,0.063137084,0,,
0,63060678.68,id8,0.243936788,,,
0,63060685.95,id1,0.387786827,0,,
0,63060687.8,id5,0.088565871,0.993779829,,
0,63060688.32,id3,0.2,1,,
0,63060690.92,id7,0.063181266,0.25,,
0,63060693.68,id8,0.244107493,,,
0,63060693.83,id6,1,0.111111111,,
0,63060696.06,id9,0.25732899,,,
0,63060700.95,id1,0.389308263,0.25,,
0,63060700.96,id2,0,0.395302791,0.23885666,
0,63060702.8,id5,0.088911991,0.993779829,,
0,63060703.32,id3,0.4,1,,
0,63060705.92,id7,0.063225449,0.5,,
0,63060708.68,id8,0.244278197,,,
0,63060710.41,id10,0.258510738,0.222222222,0.992079856,0.182022722
0,63060712.42,id4,0,,,
0,63060715.95,id1,0.390829698,0.5,,
0,63060717.8,id5,0.089251285,0.993135904,,
0,63060718.32,id3,0.6,1,,
0,63060720.92,id7,0.063269632,0.75,,
0,63060723.68,id8,0.244448902,,,
0,63060723.83,id6,1,0.222222222,,
0,63060726.06,id9,0.25732899,,,
0,63060730.95,id1,0.392321132,0.75,,
0,63060730.96,id2,0,0.398357725,0.2391931,
0,63060732.8,id5,0.089601966,0.993135904,,
0,63060733.32,id3,0.8,1,,
0,63060735.92,id7,0.063313814,1,,
0,63060738.68,id8,0.244619606,,,
0,63060745.95,id1,0.393862615,1,,
0,63060747.8,id5,0.089945821,0.993135904,,
0,63060748.32,id3,1,1,,
0,63060750.92,id7,0.063357997,0,,
0,63060753.68,id8,0.244790311,,,
0,63060753.83,id6,1,0.333333333,,
0,63060755.41,id10,0.258510738,0.444444444,0.991261163,0.184082304
0,63060756.06,id9,0.25732899,,,
0,63060757.42,id4,0,,,
0,63060760.95,id1,0.395374097,0,,
0,63060760.96,id2,0,0.401291437,0.239529547,
0,63060762.8,id5,0.090264624,0.99249198,,
0,63060763.32,id3,0,1,,
0,63060765.92,id7,0.063357997,0.25,,
0,63060768.68,id8,0.244790311,,,
0,63060775.95,id1,0.396775458,0.25,,
0,63060777.8,id5,0.090556111,0.99249198,,
0,63060778.32,id3,0.2,1,,
0,63060780.92,id7,0.063357997,0.5,,
0,63060783.68,id8,0.244790311,,,
0,63060783.83,id6,1,0.444444444,,
0,63060786.06,id9,0.25732899,,,
0,63060790.95,id1,0.398056745,0.5,,
0,63060790.96,id2,0,0.403781437,0.239529547,
0,63060792.8,id5,0.090827107,0.99249198,,
0,63060793.32,id3,0.4,1,,
0,63060795.92,id7,0.063357997,0.75,,
0,63060798.68,id8,0.244790311,,,
0,63060800.41,id10,0.258510738,0.555555556,0.990442698,0.185837989
0,63060802.42,id4,0,,,
0,63060805.95,id1,0.399247958,0.75,,
0,63060807.8,id5,0.091079875,0.991848056,,
0,63060808.32,id3,0.6,1,,
0,63060810.92,id7,0.063357997,1,,
0,63060813.68,id8,0.244790311,,,
0,63060813.83,id6,1,0.555555556,,
0,63060816.06,id9,0.25732899,,,
0,63060820.95,id1,0.400359051,1,,
0,63060820.96,id2,0,0.405958692,0.239529547,
0,63060822.8,id5,0.091318978,0.991848056,,
0,63060823.32,id3,0.8,1,,
0,63060825.92,id7,0.063357997,0,,
0,63060828.68,id8,0.244790311,,,
0,63060835.95,id1,0.401410072,0,,
0,63060837.8,id5,0.091544414,0.991848056,,
0,63060838.32,id3,1,1,,
0,63060840.92,id7,0.063357997,0.25,,
0,63060843.68,id8,0.244790311,,,
0,63060843.83,id6,1,0.666666667,,
0,63060845.41,id10,0.258510738,0.777777778,0.989624461,0.187266999
0,63060846.06,id9,0.25732899,,,
0,63060847.42,id4,0,,,
0,63060850.95,id1,0.40240102,0.25,,
0,63060850.96,id2,0,0.407863638,0.239529547,
0,63060852.8,id5,0.091749359,0.991204132,,
0,63060853.32,id3,0,1,,
0,63060855.92,id7,0.063357997,0.5,,
0,63060858.68,id8,0.244790311,,,
0,63060865.95,id1,0.403301895,0.5,,
0,63060867.8,id5,0.091931532,0.991204132,,
0,63060868.32,id3,0.2,1,,
0,63060870.92,id7,0.063357997,0.75,,
0,63060873.68,id8,0.244790311,,,
0,63060873.83,id6,1,0.777777778,,
0,63060876.06,id9,0.25732899,,,
0,63060880.95,id1,0.404102673,0.75,,
0,63060880.96,id2,0,0.409365335,0.239529547,
0,63060882.8,id5,0.092088654,0.991204132,,
0,63060883.32,id3,0.4,1,,
0,63060885.92,id7,0.063357997,1,,
0,63060888.68,id8,0.244790311,,,
0,63060890.41,id10,0.258510738,0.888888889,0.988806452,0.188351225
0,63060892.42,id4,0,,,
0,63060895.95,id1,0.404793329,1,,
0,63060897.8,id5,0.092218443,0.99061172,,
0,63060898.32,id3,0.6,1,,
0,63060900.92,id7,0.063357997,0,,
0,63060903.68,id8,0.244790311,,,
0,63060903.83,id6,1,0.888888889,,
0,63060906.06,id9,0.25732899,,,
0,63060910.95,id1,0.405363841,0,,
0,63060910.96,id2,0,0.410514161,0.239529547,
0,63060912.8,id5,0.092348231,0.99061172,,
0,63060913.32,id3,0.8,1,,
0,63060915.92,id7,0.063357997,0.25,,
0,63060918.68,id8,0.244790311,,,
0,63060925.95,id1,0.405934353,0.25,,
0,63060927.8,id5,0.092478036,0.99061172,,
0,63060928.32,id3,1,1,,
0,63060930.92,id7,0.063357997,0.5,,
0,63060933.68,id8,0.244790311,,,
0,63060933.83,id6,1,1,,
0,63060935.41,id10,0.258510738,0,0.988054083,0.189126947
0,63060936.06,id9,0.25732899,,,
0,63060937.42,id4,0,,,
0,63060940.95,id1,0.406504935,0.5,,
0,63060940.96,id2,0,0.411572331,0.239529547,
0,63060942.8,id5,0.092587334,0.990032225,,
0,63060943.32,id3,0,1,,
0,63060945.92,id7,0.063357997,0.75,,
0,63060948.68,id8,0.244790311,,,
0,63060955.95,id1,0.406985373,0.75,,
0,63060957.8,id5,0.09267386,0.990032225,,
0,63060958.32,id3,0.2,1,,
0,63060960.92,id7,0.063357997,1,,
0,63060963.68,id8,0.244790311,,,
0,63060963.83,id6,1,0,,
0,63060966.06,id9,0.25732899,,,
0,63060970.95,id1,0.407365715,1,,
0,63060970.96,id2,0,0.412277686,0.239529547,
0,63060972.8,id5,0.092746719,0.990032225,,
0,63060973.32,id3,0.4,1,,
0,63060975.92,id7,0.063357997,0,,
0,63060978.68,id8,0.244790311,,,
0,63060980.41,id10,0.258510738,0.111111111,0.987318306,0.189662214
0,63060982.42,id4,0,,,
0,63060985.95,id1,0.407685983,0,,
0,63060987.8,id5,0.092805929,0.98945273,,
0,63060988.32,id3,0.6,1,,
0,63060990.92,id7,0.063357997,0.25,,
0,63060993.68,id8,0.244790311,,,
0,63060993.83,id6,1,0.111111111,,
0,63060996.06,id9,0.25732899,,,
0,63061000.95,id1,0.40794625,0.25,,
0,63061000.96,id2,0,0.412721074,0.239529547,
