Label,Time,ID,Signal1,Signal2,Signal3,Signal4
1,63047473.85,id7,0.058232803,0,,
1,63047478.05,id8,0.224988584,,,
1,63047480.41,id10,0.328957349,0.111111111,0.999195502,0.19427819
1,63047482.42,id4,0.00096,,,
1,63047483.79,id1,0.286087709,0,,
1,63047486.41,id3,0.6,1,,
1,63047486.86,id5,0.334562488,0.999368941,,
1,63047488.85,id7,0.058409534,0.25,,
1,63047493.05,id8,0.225671402,,,
1,63047493.83,id6,1,0.111111111,,
1,63047496.06,id9,0.32602902,,,
1,63047498.79,id1,0.28517681,0.25,,
1,63047500.96,id2,0,0.287836913,0.220698741,
1,63047501.41,id3,0.8,1,,
1,63047501.86,id5,0.336721082,0.999368941,,
1,63047503.85,id7,0.058586265,0.5,,
1,63047508.05,id8,0.22635422,,,
1,63047513.79,id1,0.284306007,0.5,,
1,63047516.41,id3,1,1,,
1,63047516.86,id5,0.338070203,0.999368941,,
1,63047518.85,id7,0.058762996,0.75,,
1,63047523.05,id8,0.227037039,,,
1,63047523.83,id6,1,0.222222222,,
1,63047525.41,id10,0.325490059,0.333333333,0.999195502,0.190091842
1,63047526.06,id9,0.324252295,,,
1,63047527.42,id4,0.00096,,,
1,63047528.79,id1,0.283495205,0.75,,
1,63047530.96,id2,0,0.286269508,0.222043109,
1,63047531.41,id3,0,1,,
1,63047531.86,id5,0.340768445,0.999368941,,
1,63047534.21,id7,0.058939727,1,,
1,63047538.05,id8,0.227719857,,,
1,63047543.79,id1,0.2827545,1,,
1,63047546.41,id3,0.2,1,,
1,63047546.86,id5,0.342117567,0.999368941,,
1,63047549.21,id7,0.059116457,0,,
1,63047553.05,id8,0.228402675,,,
1,63047553.83,id6,1,0.333333333,,
1,63047556.06,id9,0.322031389,,,
1,63047558.79,id1,0.282073797,0,,
1,63047560.96,id2,0,0.28494467,0.223387583,
1,63047561.41,id3,0.4,1,,
1,63047561.86,id5,0.344276161,0.999368941,,
1,63047564.21,id7,0.059293188,0.25,,
1,63047568.05,id8,0.229085493,,,
1,63047570.41,id10,0.323260675,0.444444444,0.999195502,0.1872797
1,63047572.42,id4,0.00096,,,
1,63047573.79,id1,0.281443142,0.25,,
1,63047576.41,id3,0.6,1,,
1,63047576.86,id5,0.34616493,0.999368941,,
1,63047579.21,id7,0.059469919,0.5,,
1,63047583.05,id8,0.229768311,,,
1,63047583.83,id6,1,0.444444444,,
1,63047586.06,id9,0.320106603,,,
1,63047588.79,id1,0.280842559,0.5,,
1,63047590.96,id2,0,0.283761432,0.224732163,
1,63047591.41,id3,0.8,1,,
1,63047591.86,id5,0.348323524,0.999368941,,
1,63047594.21,id7,0.05964665,0.75,,
1,63047598.05,id8,0.230451129,,,
1,63047603.79,id1,0.280271976,0.75,,
1,63047606.41,id3,1,1,,
1,63047606.86,id5,0.349672645,0.999368941,,
1,63047609.21,id7,0.059823381,1,,
1,63047613.05,id8,0.231133948,,,
1,63047613.83,id6,1,0.555555556,,
1,63047615.41,id10,0.319990912,0.666666667,0.999195502,0.18373896
1,63047616.06,id9,0.31877406,,,
1,63047617.42,id4,0.00096,,,
1,63047618.97,id1,0.279721442,1,,
1,63047620.96,id2,0,0.282679296,0.226076849,
1,63047621.41,id3,0,1,,
1,63047621.86,id5,0.352370888,0.999368941,,
1,63047624.21,id7,0.059955929,0,,
1,63047628.05,id8,0.231646061,,,
1,63047633.97,id1,0.279200908,0,,
1,63047636.41,id3,0.2,1,,
1,63047636.86,id5,0.353720009,0.999368941,,
1,63047639.21,id7,0.060088477,0.25,,
1,63047643.05,id8,0.232158175,,,
1,63047643.83,id6,1,0.666666667,,
1,63047646.06,id9,0.317441516,,,
1,63047648.97,id1,0.278690398,0.25,,
1,63047650.96,id2,0,0.281657829,0.227085433,
1,63047651.41,id3,0.4,1,,
1,63047651.86,id5,0.355878603,0.999368941,,
1,63047654.21,id7,0.060221025,0.5,,
1,63047658.05,id8,0.232670288,,,
1,63047660.41,id10,0.318653282,0.777777778,0.999195502,0.181915579
1,63047662.42,id4,0.00096,,,
1,63047663.97,id1,0.278189912,0.5,,
1,63047666.41,id3,0.6,1,,
1,63047666.86,id5,0.357767373,0.999368941,,
1,63047669.21,id7,0.060353573,0.75,,
1,63047673.05,id8,0.233182402,,,
1,63047673.83,id6,1,0.777777778,,
1,63047676.06,id9,0.316108972,,,
1,63047678.97,id1,0.277709474,0.75,,
1,63047680.96,id2,0,0.280697107,0.228094077,
1,63047681.41,id3,0.8,1,,
1,63047681.86,id5,0.359925967,0.999368941,,
1,63047684.21,id7,0.060486121,1,,
1,63047688.05,id8,0.233694516,,,
1,63047693.97,id1,0.277239059,1,,
1,63047696.41,id3,1,1,,
1,63047696.86,id5,0.361275088,0.999368941,,
1,63047699.21,id7,0.060618669,0,,
1,63047703.05,id8,0.234206629,,,
1,63047703.83,id6,1,0.888888889,,
1,63047705.41,id10,0.316126646,1,0.999195502,0.179124744
1,63047706.06,id9,0.314924489,,,
1,63047707.42,id4,8.00E-05,,,
1,63047708.97,id1,0.276738573,0,,
1,63047710.96,id2,0,0.279796991,0.22910278,
1,63047711.41,id3,0,1,,
1,63047711.86,id5,0.36397333,0.999368941,,
1,63047714.21,id7,0.060751218,0.25,,
1,63047718.05,id8,0.234718743,,,
1,63047724.28,id1,0.276348208,0.25,,
1,63047726.41,id3,0.2,1,,
1,63047726.86,id5,0.365322451,0.999368941,,
1,63047729.21,id7,0.060883766,0.5,,
1,63047733.05,id8,0.235230857,,,
1,63047733.83,id6,1,1,,
1,63047736.06,id9,0.313591946,,,
1,63047739.28,id1,0.275947819,0.5,,
1,63047740.96,id2,0,0.279028312,0.230111544,
1,63047741.41,id3,0.4,1,,
1,63047741.86,id5,0.367481045,0.999368941,,
1,63047744.21,id7,0.061016314,0.75,,
1,63047748.05,id8,0.23574297,,,
1,63047750.41,id10,0.314888741,0,0.999195502,0.17747377
1,63047752.42,id4,0,,,
1,63047754.28,id1,0.275587455,0.75,,
1,63047756.45,id3,0.6,1,,
1,63047756.86,id5,0.369369815,0.999368941,,
1,63047759.21,id7,0.061193045,1,,
1,63047763.05,id8,0.236425788,,,
1,63047763.83,id6,1,0,,
1,63047766.06,id9,0.312111341,,,
1,63047769.28,id1,0.275237115,1,,
1,63047770.96,id2,0,0.278340577,0.23128851,
1,63047771.45,id3,0.8,1,,
1,63047771.86,id5,0.371528409,0.999368941,,
1,63047774.21,id7,0.061413958,0,,
1,63047778.05,id8,0.237279311,,,
1,63047784.28,id1,0.274906822,0,,
1,63047786.45,id3,1,1,,
1,63047786.86,id5,0.37287753,0.999368941,,
1,63047789.21,id7,0.061634872,0.25,,
1,63047793.05,id8,0.238132834,,,
1,63047793.83,id6,1,0.111111111,,
1,63047795.41,id10,0.31221348,0.222222222,0.999195502,0.174711696
1,63047796.06,id9,0.310926858,,,
1,63047797.42,id4,0,,,
1,63047799.28,id1,0.274476433,0.25,,
1,63047800.96,id2,0,0.277369656,0.232970031,
1,63047801.45,id3,0,1,,
1,63047801.86,id5,0.375575772,0.999368941,,
1,63047804.21,id7,0.061855785,0.5,,
1,63047808.05,id8,0.238986356,,,
1,63047814.28,id1,0.273945946,0.5,,
1,63047816.45,id3,0.2,1,,
1,63047816.86,id5,0.376924894,0.999368941,,
1,63047819.21,id7,0.062076699,0.75,,
1,63047823.05,id8,0.239839879,,,
1,63047823.83,id6,1,0.222222222,,
1,63047826.06,id9,0.309890435,,,
1,63047829.28,id1,0.273405435,0.75,,
1,63047830.96,id2,0,0.276196349,0.234651717,
1,63047831.45,id3,0.4,1,,
1,63047831.86,id5,0.379083488,0.999368941,,
1,63047834.21,id7,0.062297612,1,,
1,63047838.05,id8,0.240693402,,,
1,63047840.41,id10,0.311173101,0.333333333,0.999195502,0.173066705
1,63047842.42,id4,0,,,
1,63047844.28,id1,0.272784804,1,,
1,63047846.45,id3,0.6,1,,
1,63047846.86,id5,0.380972257,0.999368941,,
1,63047849.21,id7,0.062518526,0,,
1,63047853.05,id8,0.241546925,,,
1,63047853.83,id6,1,0.333333333,,
1,63047856.06,id9,0.309890435,,,
1,63047859.28,id1,0.272204198,0,,
1,63047860.96,id2,0,0.275083646,0.23633357,
1,63047861.45,id3,0.8,1,,
1,63047861.86,id5,0.383130851,0.999368941,,
1,63047864.21,id7,0.062739439,0.25,,
1,63047868.05,id8,0.242400447,,,
1,63047874.28,id1,0.271683664,0.25,,
1,63047876.45,id3,1,1,,
1,63047876.86,id5,0.384479972,0.999368941,,
1,63047879.21,id7,0.062960353,0.5,,
1,63047883.05,id8,0.24325397,,,
1,63047883.83,id6,1,0.444444444,,
1,63047885.41,id10,0.311173101,0.555555556,0.999195502,0.172349913
1,63047886.06,id9,0.309890435,,,
1,63047887.42,id4,0,,,
1,63047889.28,id1,0.271203226,0.5,,
1,63047890.96,id2,0,0.274203678,0.238015589,
1,63047891.45,id3,0,1,,
1,63047891.86,id5,0.387178215,0.999368941,,
1,63047894.21,id7,0.063225449,0.75,,
1,63047898.05,id8,0.244278197,,,
1,63047904.28,id1,0.270812861,0.75,,
1,63047906.45,id3,0.2,1,,
1,63047906.86,id5,0.388527336,0.999368941,,
1,63047909.21,id7,0.063490545,1,,
1,63047913.05,id8,0.245302424,,,
1,63047913.83,id6,1,0.555555556,,
1,63047916.06,id9,0.307669529,,,
1,63047919.28,id1,0.270502545,1,,
1,63047920.96,id2,0,0.273667601,0.24003423,
1,63047921.45,id3,0.4,1,,
1,63047921.86,id5,0.39068593,0.999368941,,
1,63047924.21,id7,0.063755641,0,,
1,63047928.05,id8,0.246326652,,,
1,63047930.41,id10,0.309043441,0.666666667,0.999195502,0.170050451
1,63047932.42,id4,0,,,
1,63047934.28,id1,0.270282374,0,,
1,63047936.45,id3,0.6,1,,
1,63047936.86,id5,0.3925747,0.999368941,,
1,63047939.21,id7,0.064020738,0.25,,
1,63047943.05,id8,0.247350879,,,
1,63047943.83,id6,1,0.666666667,,
1,63047946.06,id9,0.305596683,,,
1,63047949.28,id1,0.27011218,0.25,,
1,63047950.96,id2,0,0.273364141,0.24205311,
1,63047951.45,id3,0.8,1,,
1,63047951.86,id5,0.394733294,0.999368941,,
1,63047954.21,id7,0.064285834,0.5,,
1,63047958.05,id8,0.248375106,,,
1,63047964.28,id1,0.269982082,0.5,,
1,63047966.45,id3,1,1,,
1,63047966.86,id5,0.396082415,0.999368941,,
1,63047969.21,id7,0.06463934,0.75,,
1,63047973.05,id8,0.249740913,,,
1,63047973.83,id6,1,0.777777778,,
1,63047975.41,id10,0.305625053,0.888888889,0.999195502,0.166969444
1,63047976.06,id9,0.30426414,,,
1,63047977.42,id4,0,,,
1,63047979.28,id1,0.269851913,0.75,,
1,63047980.96,id2,0,0.272999974,0.24440894,
1,63047981.45,id3,0,1,,
1,63047981.86,id5,0.398780657,0.999368941,,
1,63047984.21,id7,0.065037028,1,,
1,63047988.05,id8,0.251277425,,,
1,63047994.28,id1,0.269621718,1,,
1,63047996.45,id3,0.2,1,,
1,63047996.86,id5,0.400129778,0.999368941,,
1,63047999.21,id7,0.065434717,0,,
1,63048003.05,id8,0.252813936,,,
1,63048003.83,id6,1,0.888888889,,
1,63048006.06,id9,0.302931596,,,
1,63048009.28,id1,0.269321426,0,,
1,63048010.96,id2,0,0.272393045,0.247438462,
1,63048011.45,id3,0.4,1,,
1,63048011.86,id5,0.402288372,0.999368941,,
1,63048014.21,id7,0.065832405,0.25,,
1,63048018.05,id8,0.254350448,,,
1,63048020.41,id10,0.304387147,1,0.999195502,0.165463652
1,63048022.42,id4,0,,,
1,63048024.28,id1,0.269021135,0.25,,
1,63048026.45,id3,0.6,1,,
1,63048026.86,id5,0.404177142,0.999368941,,
1,63048029.21,id7,0.066230094,0.5,,
1,63048033.05,id8,0.255886959,,,
1,63048033.83,id6,1,1,,
1,63048036.06,id9,0.301154871,,,
1,63048039.28,id1,0.268720843,0.5,,
1,63048040.96,id2,0,0.271765848,0.250468522,
1,63048041.45,id3,0.8,1,,
1,63048041.86,id5,0.406335736,0.999368941,,
1,63048044.21,id7,0.066627782,0.75,,
1,63048048.05,id8,0.257423471,,,
1,63048054.28,id1,0.268400504,0.75,,
1,63048056.45,id3,1,1,,
1,63048056.86,id5,0.407684857,0.999368941,,
1,63048059.21,id7,0.067025471,1,,
1,63048063.05,id8,0.258959983,,,
1,63048063.83,id6,1,0,,
1,63048065.41,id10,0.300968758,0.111111111,0.999195502,0.16210591
1,63048066.06,id9,0.299526207,,,
1,63048067.42,id4,0,,,
1,63048069.28,id1,0.267980067,1,,
1,63048070.96,id2,0,0.270936326,0.253499119,
1,63048071.45,id3,0,1,,
1,63048071.86,id5,0.410383099,0.999368941,,
1,63048074.21,id7,0.067423159,0,,
1,63048078.05,id8,0.260496494,,,
1,63048084.28,id1,0.267579678,0,,
1,63048086.45,id3,0.2,1,,
1,63048086.86,id5,0.411732221,0.999368941,,
1,63048089.21,id7,0.067820848,0.25,,
1,63048093.05,id8,0.262033006,,,
1,63048093.83,id6,1,0.111111111,,
1,63048096.06,id9,0.296713059,,,
1,63048099.28,id1,0.267099169,0.25,,
1,63048100.96,id2,0,0.269853888,0.256530254,
1,63048101.45,id3,0.4,1,,
1,63048101.86,id5,0.413890815,0.999368941,,
1,63048104.21,id7,0.068130171,0.5,,
1,63048108.05,id8,0.263228108,,,
1,63048110.41,id10,0.298244596,0.222222222,0.999195502,0.159055008
1,63048112.42,id4,0,,,
1,63048114.28,id1,0.26650861,0.5,,
1,63048116.45,id3,0.6,1,,
1,63048116.86,id5,0.415779584,0.999368941,,
1,63048119.21,id7,0.068351129,0.75,,
1,63048123.05,id8,0.264081802,,,
1,63048123.83,id6,1,0.222222222,,
1,63048126.06,id9,0.293899911,,,
1,63048129.28,id1,0.265857978,0.75,,
1,63048130.96,id2,0,0.268538777,0.258551421,
1,63048131.45,id3,0.8,1,,
1,63048131.86,id5,0.417938178,0.999368941,,
1,63048134.21,id7,0.068527904,1,,
1,63048138.05,id8,0.26476479,,,
1,63048144.28,id1,0.265207346,1,,
1,63048146.45,id3,1,1,,
1,63048146.86,id5,0.419287299,0.999368941,,
1,63048149.21,id7,0.068704679,0,,
1,63048153.05,id8,0.265447779,,,
1,63048153.83,id6,1,0.333333333,,
1,63048155.41,id10,0.292745449,0.444444444,0.999195502,0.153527821
1,63048156.06,id9,0.291234824,,,
1,63048157.42,id4,0,,,
1,63048159.28,id1,0.264556714,0,,
1,63048160.96,id2,0,0.267264082,0.259899111,
1,63048161.45,id3,0,1,,
1,63048161.86,id5,0.421985542,0.999368941,,
1,63048164.21,id7,0.068881454,0.25,,
1,63048168.05,id8,0.266130768,,,
1,63048174.28,id1,0.263946107,0.25,,
1,63048176.45,id3,0.2,1,,
1,63048176.86,id5,0.423334663,0.999368941,,
1,63048179.21,id7,0.069102411,0.5,,
1,63048183.05,id8,0.266984462,,,
1,63048183.83,id6,1,0.444444444,,
1,63048186.06,id9,0.288273616,,,
1,63048189.28,id1,0.263375525,0.5,,
1,63048190.96,id2,0,0.266141106,0.261415347,
1,63048191.45,id3,0.4,1,,
1,63048191.86,id5,0.425493257,0.999368941,,
1,63048194.21,id7,0.069323369,0.75,,
1,63048198.05,id8,0.267838155,,,
1,63048200.41,id10,0.289772937,0.555555556,0.999195502,0.150238031
1,63048202.42,id4,0,,,
1,63048204.28,id1,0.262835014,0.75,,
1,63048206.45,id3,0.6,1,,
1,63048206.86,id5,0.427382027,0.999368941,,
1,63048209.21,id7,0.069544327,1,,
1,63048213.05,id8,0.268691848,,,
1,63048213.83,id6,1,0.555555556,,
1,63048216.06,id9,0.285312407,,,
1,63048219.28,id1,0.262274526,1,,
1,63048220.96,id2,0,0.265028236,0.263100173,
1,63048221.45,id3,0.8,1,,
1,63048221.86,id5,0.42954062,0.999368941,,
1,63048224.21,id7,0.069765284,0,,
1,63048228.05,id8,0.269545542,,,
1,63048234.28,id1,0.261733945,0,,
1,63048236.45,id3,1,1,,
1,63048236.86,id5,0.430889742,0.999368941,,
1,63048239.21,id7,0.069986242,0.25,,
1,63048243.05,id8,0.270399235,,,
1,63048243.83,id6,1,0.666666667,,
1,63048245.41,id10,0.285265268,0.777777778,0.999195502,0.145599788
1,63048246.06,id9,0.283683743,,,
1,63048247.42,id4,0,,,
1,63048249.28,id1,0.26118341,0.25,,
1,63048250.96,id2,0,0.263935532,0.264785166,
1,63048251.45,id3,0,1,,
1,63048251.86,id5,0.433587984,0.999368941,,
1,63048254.21,id7,0.0702072,0.5,,
1,63048258.05,id8,0.271252929,,,
1,63048264.28,id1,0.260652853,0.5,,
1,63048266.45,id3,0.2,1,,
1,63048266.86,id5,0.434937105,0.999368941,,
1,63048269.21,id7,0.070428157,0.75,,
1,63048273.05,id8,0.272106622,,,
1,63048273.83,id6,1,0.777777778,,
1,63048276.06,id9,0.281166716,,,
1,63048279.28,id1,0.260112342,0.75,,
1,63048280.96,id2,0,0.26282261,0.266470325,
1,63048281.45,id3,0.4,1,,
1,63048281.86,id5,0.437095699,0.999368941,,
1,63048284.21,id7,0.070649115,1,,
1,63048288.05,id8,0.272960315,,,
1,63048290.41,id10,0.282738633,0.888888889,0.999195502,0.142727244
1,63048292.42,id4,0,,,
1,63048294.28,id1,0.259551783,1,,
1,63048296.45,id3,0.6,1,,
1,63048296.86,id5,0.438984469,0.999368941,,
1,63048299.21,id7,0.07082589,0,,
1,63048303.05,id8,0.273643304,,,
1,63048303.83,id6,1,0.888888889,,
1,63048306.06,id9,0.278797749,,,
1,63048309.28,id1,0.258891128,0,,
1,63048310.96,id2,0,0.261436453,0.267987143,
1,63048311.45,id3,0.8,1,,
1,63048311.86,id5,0.441143063,0.999368941,,
1,63048314.21,id7,0.070958482,0.25,,
1,63048318.05,id8,0.274155589,,,
1,63048324.28,id1,0.258180423,0.25,,
1,63048326.45,id3,1,1,,
1,63048326.86,id5,0.442492184,0.999368941,,
1,63048329.21,id7,0.071002665,0.5,,
1,63048333.05,id8,0.274326293,,,
1,63048333.83,id6,1,1,,
1,63048335.41,id10,0.277982614,0,0.999195502,0.137795662
1,63048336.06,id9,0.276428783,,,
1,63048337.42,id4,0,,,
1,63048339.28,id1,0.257529791,0.5,,
1,63048340.96,id2,0,0.260131244,0.268661346,
1,63048341.45,id3,0,1,,
1,63048341.86,id5,0.445190426,0.999368941,,
1,63048344.21,id7,0.071135257,0.75,,
1,63048348.05,id8,0.274838578,,,
1,63048354.28,id1,0.256889183,0.75,,
1,63048356.45,id3,0.2,1,,
1,63048356.86,id5,0.446539548,0.999368941,,
1,63048359.21,id7,0.07126785,1,,
1,63048363.05,id8,0.275350862,,,
1,63048363.83,id6,1,0,,
1,63048366.06,id9,0.276428783,,,
1,63048369.28,id1,0.256218574,1,,
1,63048370.96,id2,0,0.258775479,0.269672785,
1,63048371.45,id3,0.4,1,,
1,63048371.86,id5,0.448698142,0.999368941,,
1,63048374.21,id7,0.071444625,0,,
1,63048378.05,id8,0.276033851,,,
1,63048380.41,id10,0.277982614,0.111111111,0.999195502,0.136897472
1,63048382.42,id4,0,,,
1,63048384.28,id1,0.255547966,0,,
1,63048386.45,id3,0.6,1,,
1,63048386.86,id5,0.450586911,0.999368941,,
1,63048389.21,id7,0.071665582,0.25,,
1,63048393.05,id8,0.276887544,,,
1,63048393.83,id6,1,0.111111111,,
1,63048396.06,id9,0.276428783,,,
1,63048399.28,id1,0.254907357,0.25,,
1,63048400.96,id2,0,0.257490466,0.271189887,
1,63048401.45,id3,0.8,1,,
1,63048401.86,id5,0.452745505,0.999368941,,
1,63048404.21,id7,0.07188654,0.5,,
1,63048408.05,id8,0.277741238,,,
1,63048414.28,id1,0.254276773,0.5,,
1,63048416.45,id3,1,1,,
1,63048416.86,id5,0.454094626,0.999368941,,
1,63048419.21,id7,0.072107498,0.75,,
1,63048423.05,id8,0.278594931,,,
1,63048423.83,id6,1,0.222222222,,
1,63048425.41,id10,0.278082339,0.333333333,0.999195502,0.136026476
1,63048426.06,id9,0.276428783,,,
1,63048427.42,id4,0,,,
1,63048429.28,id1,0.253626141,0.75,,
1,63048430.96,id2,0,0.256175019,0.272875676,
1,63048431.45,id3,0,1,,
1,63048431.86,id5,0.456792869,0.999368941,,
1,63048434.21,id7,0.072372638,1,,
1,63048438.05,id8,0.279619329,,,
1,63048444.28,id1,0.25297551,1,,
1,63048446.45,id3,0.2,1,,
1,63048446.86,id5,0.45814199,0.999368941,,
1,63048449.21,id7,0.072637779,0,,
1,63048453.05,id8,0.280643727,,,
1,63048453.83,id6,1,0.333333333,,
1,63048456.06,id9,0.276428783,,,
1,63048459.28,id1,0.252304901,0,,
1,63048460.96,id2,0,0.254819075,0.274898775,
1,63048461.45,id3,0.4,1,,
1,63048461.86,id5,0.460300584,0.999368941,,
1,63048464.21,id7,0.072902919,0.25,,
1,63048468.05,id8,0.281668125,,,
1,63048470.41,id10,0.278082339,0.444444444,0.999195502,0.135123711
1,63048472.42,id4,0,,,
1,63048474.28,id1,0.251634221,0.25,,
1,63048476.45,id3,0.6,1,,
1,63048476.86,id5,0.462189354,0.999368941,,
1,63048479.21,id7,0.073168059,0.5,,
1,63048483.05,id8,0.282692523,,,
1,63048483.83,id6,1,0.444444444,,
1,63048486.06,id9,0.276428783,,,
1,63048489.28,id1,0.250983589,0.5,,
1,63048490.96,id2,0,0.253523825,0.276922112,
1,63048491.79,id3,0.8,1,,
1,63048491.86,id5,0.464347947,0.999368941,,
1,63048494.21,id7,0.0734332,0.75,,
1,63048498.05,id8,0.283716921,,,
1,63048504.28,id1,0.250353005,0.75,,
1,63048506.79,id3,1,1,,
1,63048506.86,id5,0.465697069,0.999368941,,
1,63048509.21,id7,0.073654158,1,,
1,63048513.05,id8,0.284570614,,,
1,63048513.83,id6,1,0.555555556,,
1,63048515.41,id10,0.278082339,0.666666667,0.999195502,0.134266312
1,63048516.06,id9,0.276428783,,,
1,63048517.42,id4,0,,,
1,63048519.28,id1,0.249742398,1,,
1,63048520.96,id2,0,0.252258801,0.278777076,
1,63048521.79,id3,0,1,,
1,63048521.86,id5,0.468395311,0.999368941,,
1,63048524.21,id7,0.073830933,0,,
1,63048528.05,id8,0.285253603,,,
1,63048534.28,id1,0.249101719,0,,
1,63048536.79,id3,0.2,1,,
1,63048536.86,id5,0.469744432,0.999368941,,
1,63048539.21,id7,0.074007708,0.25,,
1,63048543.05,id8,0.285936592,,,
1,63048543.83,id6,1,0.666666667,,
1,63048546.06,id9,0.276428783,,,
1,63048549.28,id1,0.248521113,0.25,,
1,63048550.96,id2,0,0.251145545,0.280126359,
1,63048551.79,id3,0.4,1,,
1,63048551.86,id5,0.471903026,0.999368941,,
1,63048554.21,id7,0.074184483,0.5,,
1,63048558.05,id8,0.286619581,,,
1,63048560.41,id10,0.278182063,0.777777778,0.999195502,0.133476897
1,63048562.42,id4,0,,,
1,63048564.28,id1,0.248000579,0.5,,
1,63048566.79,id3,0.6,1,,
1,63048566.86,id5,0.473791796,0.999368941,,
1,63048569.21,id7,0.074361258,0.75,,
1,63048573.05,id8,0.28730257,,,
1,63048573.83,id6,1,0.777777778,,
1,63048576.06,id9,0.276428783,,,
1,63048579.28,id1,0.247500093,0.75,,
1,63048580.96,id2,0,0.250153807,0.281475748,
1,63048581.79,id3,0.8,1,,
1,63048581.86,id5,0.47595039,0.999368941,,
1,63048584.21,id7,0.074538033,1,,
1,63048588.05,id8,0.287985558,,,
1,63048594.85,id1,0.247019655,1,,
1,63048596.79,id3,1,1,,
1,63048596.86,id5,0.477299511,0.999368941,,
1,63048599.21,id7,0.074714808,0,,
1,63048603.05,id8,0.288668547,,,
1,63048603.83,id6,1,0.888888889,,
1,63048605.41,id10,0.278182063,1,0.999195502,0.132859953
1,63048606.06,id9,0.276428783,,,
1,63048607.42,id4,0,,,
1,63048609.85,id1,0.246639314,0,,
1,63048610.96,id2,0,0.249475794,0.282825243,
1,63048611.79,id3,0,1,,
1,63048611.86,id5,0.479997753,0.999368941,,
1,63048614.21,id7,0.074891583,0.25,,
1,63048618.05,id8,0.289351536,,,
1,63048624.85,id1,0.246349046,0.25,,
1,63048626.86,id5,0.48107705,0.999368941,,
1,63048626.93,id3,0.2,1,,
1,63048629.21,id7,0.075068358,0.5,,
1,63048633.05,id8,0.290034525,,,
1,63048633.83,id6,1,1,,
1,63048636.06,id9,0.276428783,,,
1,63048639.85,id1,0.246138828,0.5,,
1,63048640.96,id2,0,0.249081115,0.284174844,
1,63048641.86,id5,0.483235644,0.999368941,,
1,63048641.93,id3,0.4,1,,
1,63048644.21,id7,0.075245133,0.75,,
1,63048648.05,id8,0.290717514,,,
1,63048650.41,id10,0.278182063,0,0.999195502,0.132551481
1,63048652.42,id4,0,,,
1,63048654.85,id1,0.245958681,0.75,,
1,63048656.86,id5,0.485124414,0.999368941,,
1,63048656.93,id3,0.6,1,,
1,63048659.21,id7,0.075421908,1,,
1,63048663.05,id8,0.291400503,,,
1,63048663.83,id6,1,0,,
1,63048666.06,id9,0.276428783,,,
1,63048669.85,id1,0.245758487,1,,
1,63048670.96,id2,0,0.248666164,0.285524552,
1,63048671.86,id5,0.487283008,0.999368941,,
1,63048671.93,id3,0.8,1,,
1,63048674.21,id7,0.075598683,0,,
1,63048678.05,id8,0.292083492,,,
1,63048684.85,id1,0.245548268,0,,
1,63048686.86,id5,0.488632129,0.999368941,,
1,63048686.93,id3,1,1,,
1,63048689.21,id7,0.075775458,0.25,,
1,63048693.05,id8,0.29276648,,,
1,63048693.83,id6,1,0.111111111,,
1,63048695.41,id10,0.274169172,0.222222222,0.999195502,0.128882388
1,63048696.06,id9,0.272431152,,,
1,63048697.42,id4,0,,,
1,63048699.85,id1,0.24533805,0.25,,
1,63048700.96,id2,0,0.248200606,0.286874366,
1,63048701.86,id5,0.491330372,0.999368941,,
1,63048701.93,id3,0,1,,
1,63048704.21,id7,0.075952233,0.5,,
1,63048708.05,id8,0.293449469,,,
1,63048714.85,id1,0.245087807,0.5,,
1,63048716.86,id5,0.492679493,0.999368941,,
1,63048716.93,id3,0.2,1,,
1,63048719.21,id7,0.076040598,0.75,,
1,63048723.05,id8,0.293790878,,,
1,63048723.83,id6,1,0.222222222,,
1,63048726.06,id9,0.26798934,,,
1,63048729.85,id1,0.244857612,0.75,,
1,63048730.96,id2,0,0.247785647,0.287886711,
1,63048731.86,id5,0.494838087,0.999368941,,
1,63048731.93,id3,0.4,1,,
1,63048734.21,id7,0.076084781,1,,
1,63048738.05,id8,0.293961583,,,
1,63048740.41,id10,0.269710404,0.333333333,0.999195502,0.12481873
1,63048742.42,id4,0,,,
1,63048744.85,id1,0.244677394,1,,
1,63048746.86,id5,0.496726856,0.999368941,,
1,63048746.93,id3,0.6,1,,
1,63048749.21,id7,0.076128963,0,,
1,63048753.05,id8,0.294132287,,,
1,63048753.83,id6,1,0.333333333,,
1,63048756.06,id9,0.26443589,,,
1,63048759.85,id1,0.244467247,0,,
1,63048760.96,id2,0,0.24740109,0.288224117,
1,63048761.86,id5,0.49888545,0.999368941,,
1,63048761.93,id3,0.8,1,,
1,63048764.21,id7,0.076173146,0.25,,
1,63048768.05,id8,0.294302992,,,
1,63048774.85,id1,0.244297053,0.25,,
1,63048776.86,id5,0.500234571,0.999368941,,
1,63048776.93,id3,1,1,,
1,63048779.21,id7,0.076217329,0.5,,
1,63048783.05,id8,0.294473697,,,
1,63048783.83,id6,1,0.444444444,,
1,63048785.41,id10,0.263865105,0.555555556,0.999195502,0.119577461
1,63048786.06,id9,0.262066923,,,
1,63048787.42,id4,0,,,
1,63048789.85,id1,0.244186932,0.5,,
1,63048790.96,id2,0,0.247239144,0.288561529,
1,63048791.86,id5,0.502932814,0.999368941,,
1,63048791.93,id3,0,1,,
1,63048794.21,id7,0.076261511,0.75,,
1,63048798.05,id8,0.294644401,,,
